Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Investment Stage,Description,Regions,Founded Date,Founded Date Precision,Website,LinkedIn,Number of Portfolio Organizations,Number of Lead Investments,Number of Exits (IPO)
Frederik Pfisterer,https://www.crunchbase.com/person/frederik-pfisterer,Individual/Angel,4,,"Berlin, Berlin, Germany",,"Frederik has more than 10 years of experience in consultancy, technology and operations for the cloud business. He has a passion for new dig...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/frederikpfisterer,4,,
Alexander Artope,https://www.crunchbase.com/person/alexander-artop,Individual/Angel,4,,"Berlin, Berlin, Germany",,"Alexander Artopé is Co-Founder and CEO of smava, Germany’s leading loan portal. Alexander has more than 18 years of entrepreneurial and Inte...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/alexander-artope-b87/,4,1,
Sascha Konietzke,https://www.crunchbase.com/person/sascha-konietzke,Individual/Angel,4,1,"Berlin, Berlin, Germany",,"Sascha is Co-founder of Contentful, the API-driven content management platform. After being Contentful's CEO for more than 10 years, he's no...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://www.contentful.com,http://www.linkedin.com/in/konietzke,4,,
Jan Bohl,https://www.crunchbase.com/person/jan-bohl,"Individual/Angel, Investment Partner",4,2,"Berlin, Berlin, Germany",Seed,Jan Bohl is an entrepreneur and angel investor based in Berlin. Jan Bohl graduated in business administration from both ESCP Paris and Techn...,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/jan-bohl-496808,3,,
Joshua Cornelius,https://www.crunchbase.com/person/joshua-cornelius,Individual/Angel,4,1,"Munich, Bayern, Germany",,Joshua Cornelius is the Co-Founder at Freeletics.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/joshua-cornelius-04353371,4,,
Stephen Weich,https://www.crunchbase.com/person/stephen-weich,Individual/Angel,4,,"Germany, Europe",,Stephen Weich,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/dr-stephen-weich-44b39272/,4,,
Mehmet Yilmaz,https://www.crunchbase.com/person/mehmet-yilmaz,Individual/Angel,4,1,"Germany, Europe",,Mehmet Yilmaz is the Co-Founder of Freeletics.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/yilmazmehmet,4,,
Georgina Smallwood,https://www.crunchbase.com/person/georgina-smallwood,Individual/Angel,4,,"Berlin, Germany, Europe",,"Georgie Smallwood is the Chief Product Officer at N26. In her role, Georgie leads the global product strategy and the team responsible for i...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/georginasmallwood/,4,,
Brigitte Mohn,https://www.crunchbase.com/person/brigitte-mohn,Individual/Angel,4,,"Gütersloh, Nordrhein-Westfalen, Germany",Seed,Dr. Mohn has been CEO of the German Stroke Foundation in Guetersloh since 2000. She has been heading the health program at the Bertelsmann S...,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/brigitte-mohn,3,1,
Holger Hengstler,https://www.crunchbase.com/person/holger-hengstler,Individual/Angel,4,1,"Munich, Bayern, Germany",Seed,Holger Hengstler - Member of the Board @ Wine in Black,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://de.linkedin.com/in/holger-hengstler-675a9658/en,4,,
Christoph Ostermann,https://www.crunchbase.com/person/christoph-ostermann,Individual/Angel,4,,"Kempten, Rheinland-Pfalz, Germany",,Christoph Ostermann is a Co-Founder at Sonnen.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/christoph-ostermann-bb804976/,3,,
Michael Black,https://www.crunchbase.com/person/michael-black-4,Individual/Angel,4,1,"Stuttgart, Baden-Wurttemberg, Germany","Convertible Note, Seed","Michael Black received his B.Sc. from the University of British Columbia (1985), his M.S. from Stanford (1989), and his Ph.D. from Yale Univ...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://ps.is.mpg.de/person/black,https://www.linkedin.com/in/michael-j-black-41751114/?originalSubdomain=de,3,,
Marcus Mosen,https://www.crunchbase.com/person/marcus-w-mosen,"Individual/Angel, Investment Partner",4,,"Cologne, Nordrhein-Westfalen, Germany",,Marcus Mosen,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,http://linkedin.com/in/marcus-w-mosen-295887,2,,
Charles-Edouard Bouee,https://www.crunchbase.com/person/charles-edouard-bouee,"Individual/Angel, Investment Partner",4,1,"Munich, Bayern, Germany",Seed,"Charles-Edouard Bouée is the CEO of Roland Berger. He is a seasoned expert in reorganization, post-merger projects and integration programs,...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/charlesedouardbouee/,4,,
Andreas Franz,https://www.crunchbase.com/person/andreas-franz,Individual/Angel,4,1,"Munich, Bayern, Germany","Convertible Note, Early Stage Venture, Seed",Dr. Andreas Franz is the CEO at FRAMOS. He attended Center for Digital Technology and Management (CDTM).,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://www.cubemos.com,https://www.linkedin.com/in/andreas-franz-entrepreneur,4,,
Michael Schmitt,https://www.crunchbase.com/person/michael-schmitt-2,"Individual/Angel, Investment Partner",4,,"Berlin, Berlin, Germany",Seed,"Michael studied Computer Science at TU Munich and UC Santa Barbara. The dot-com bubble caused him not to finish his Ph.D., but he has come t...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/michaelschmitt1024/,4,,
Ed Freyfogle,https://www.crunchbase.com/person/ed-freyfogle,Individual/Angel,4,1,"Heiligenstadt, Thuringen, Germany",Seed,Ed Freyfogle is the Founder of OpenCage Geocoder. He previously worked at Lokku Ltd as a Co-Founder. Ed Freyfogle attended MIT Sloan School ...,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,http://www.freyfogle.com,http://www.linkedin.com/in/edfreyfogle,4,,
Joerg Floeck,https://www.crunchbase.com/person/jorg-flock,Individual/Angel,4,1,"Germany, Europe",Seed,Joerg is a global citizen and has travelled about 60 countries and lived in six of them. His early passion for investing and technology open...,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/joergfloeck,4,,
Jens Begemann,https://www.crunchbase.com/person/jens-begemann,Individual/Angel,4,,"Berlin, Berlin, Germany",,Jens Begemann,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://de.linkedin.com/in/jensbegemann,2,,
David Balensiefen,https://www.crunchbase.com/person/david-balensiefen,Individual/Angel,4,,"Munich, Bayern, Germany",,David Balensiefen - CEO and Founder @ gridX,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://de.gridx.ai,https://www.linkedin.com/in/david-balensiefen-310a2695/,4,1,
Robin Behlau,https://www.crunchbase.com/person/robin-behlau,Individual/Angel,4,,"Berlin, Berlin, Germany",,Robin Behlau is the Co-Founder and Member of the Board at Aroundhome and the Founder and CEO of Valyria.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/robin-behlau-9580a118/,4,,
Dennis Bemmann,https://www.crunchbase.com/person/dennis-bemmann,Individual/Angel,4,3,"Germany, Europe",Seed,Dennis Bemmann - Founder & CEO @ Bitclick GmbH,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,http://de.linkedin.com/in/denniscb,4,,
Christoph Lange,https://www.crunchbase.com/person/christoph-lange,Individual/Angel,4,2,"Berlin, Berlin, Germany",Seed,"Christoph Lange is the Co-Founder at Orkney & SNL (real estate), ex-Zalando (CPO). He attended Berlin School of Economics.","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://de.linkedin.com/in/christophlange,4,,
Carsten Erdt,https://www.crunchbase.com/person/carsten-erdt,Individual/Angel,4,,"Viernheim, Hessen, Germany",Seed,Carsten Erdt - Founder and Managing Director @ Erdt Group,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/carsten-erdt-82b6891,3,,
Dr. Marco Adelt,https://www.crunchbase.com/person/marco-adelt,Individual/Angel,4,,"Frankfurt, Hessen, Germany",,Dr. Marco Adelt - Co-Founder | Executive Board Member @ Clark,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/dr-marco-adelt-8a052211a/,4,,
Tomas Slimas,https://www.crunchbase.com/person/tomas-slimas,Individual/Angel,4,,"Berlin, Berlin, Germany",,Tomas Slimas - Co-Founder and CMO @ Oberlo,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/slimastomas/,4,,
Ron Hillmann,https://www.crunchbase.com/person/ron-hillmann,"Individual/Angel, Investment Partner",4,2,"Berlin, Berlin, Germany",Seed,"Ron Hillmann is a Co-Founder, Investor, and Principal C-Level at allmyhomes. Ron previously worked at Peak Ace AG as a Board Member. He atte...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/ron-a-hillmann-%E2%9C%98-3372891,4,1,
Dirk Herzbach,https://www.crunchbase.com/person/dirk-herzbach,Individual/Angel,4,1,"Berlin, Germany, Europe",Seed,"Dirk Herzbach successfully founded platzda.de, homewhere.io and UmzugEasy. He built up the YouIsNow Lab for Immobilienscout24 and launched t...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/dherzbach,3,,
Hartmut Ostrowski,https://www.crunchbase.com/person/hartmut-ostrowski,Individual/Angel,4,,"Bielefeld, Nordrhein-Westfalen, Germany",,Hartmut Ostrowski is Members of the Supervisory Board at Bertelsmann.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,4,2,
Fabian von Kuenheim,https://www.crunchbase.com/person/fabian-von-kuenheim,Individual/Angel,4,1,"Stuttgart, Baden-Wurttemberg, Germany",Seed,Fabian von Kuenheim - Managing Director & CEO @ Nubisio,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/fabian-von-kuenheim-412ba994,2,1,
Thomas Müller,https://www.crunchbase.com/person/thomas-müller,Individual/Angel,4,1,"München, Bayern, Germany",Seed,Thomas Müller,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://esmuellert.de,,3,1,
James Grant,https://www.crunchbase.com/person/james-grant-58be,Individual/Angel,4,,"Munich, Bayern, Germany",,"My life’s purpose is to help others by building this company. Accomplished, versatile, innovative executive and leader with 25 years expert...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/jamessgrant/,2,4,
Ryan Hood,https://www.crunchbase.com/person/ryan-hood,Individual/Angel,4,,"Cologne, Nordrhein-Westfalen, Germany",Seed,Ryan Hood - CEO @ hood.de,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/ryan-hood-a8507822,3,,
Christian Dereser,https://www.crunchbase.com/person/christian-dereser,"Individual/Angel, Investment Partner",4,1,"Nuremberg, Bayern, Germany",,Christian Dereser,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,4,,
Wilfried Gillrath,https://www.crunchbase.com/person/wilfried-gillrath,Individual/Angel,4,,"Hamburg, Hamburg, Germany",,Wilfried Gillrath served as CEO of the LichtBlick Group.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/wilfried-gillrath-8b7705208,4,1,
Clemens Kaiser,https://www.crunchbase.com/person/clemens-kaiser,Individual/Angel,4,,"München, Bayern, Germany",Seed,Clemens Kaiser is the Managing Director & CTO at KLEO Connect. Clemens Kaiser attended Technical University of Munich.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://www.esa.int/esatv/Videos/2015/11/Sentinel-3_Technology_and_heritage/Soundbites_-_Kaiser_Clemens_Director_of_development_EUMETSAT_-_English_and_German,https://www.linkedin.com/in/clemens-kaiser-92010ba8/,1,,
Matthias Spiess,https://www.crunchbase.com/person/matthias-spiess,Individual/Angel,4,1,"Berlin, Berlin, Germany",Seed,Matthias Spiess is the Co-Founder and CTO of Spreadshirt. He previously worked at Spread Group as a CTO. Matthias Spiess attended Technical ...,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/spiess,3,,
Christian Weiss,https://www.crunchbase.com/person/christian-weiss,Individual/Angel,4,,"Berlin, Berlin, Germany",Seed,Christian Weiss is the Founding Partner & Managing director of Data4Life. He previously worked at Project A Ventures as a Founding Partner.C...,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/chweiss,4,,
Cornelia Hoppe,https://www.crunchbase.com/person/cornelia-hoppe,Individual/Angel,4,,"Berlin, Berlin, Germany",,Cornelia Hoppe,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://www.linkedin.com/in/thecornelia/,,3,,
Glenn Elliott,https://www.crunchbase.com/person/glenn-elliott,Individual/Angel,4,,"Berlin, Berlin, Germany",Private Equity,Chair at MPLC,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,4,,
Sascha Kuehn,https://www.crunchbase.com/person/sascha-kuehn,Individual/Angel,4,1,"Dresden, Sachsen, Germany",Seed,Sascha Kuehn is the Co-Founder and Chairman of the Board of Kraftwerk Inc.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/drkuehn,2,2,
Just Beyer,https://www.crunchbase.com/person/just-beyer,"Individual/Angel, Investment Partner",4,,"Berlin, Berlin, Germany",,Just Beyer,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/justwbeyer/,4,,
Heinz-Werner Nienstedt,https://www.crunchbase.com/person/heinz-werner-nienstedt,Individual/Angel,4,2,"Düsseldorf, Nordrhein-Westfalen, Germany",Seed,Heinz-Werner Nienstedt - Chairman @ Nienstedt,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://de.linkedin.com/in/heinz-werner-nienstedt-780276,3,,
Ann-Kristin Achleitner,https://www.crunchbase.com/person/ann-kristin-achleitner,Individual/Angel,4,,"München, Bayern, Germany",,Ann-Kristin Achleitner is a professor at the Technical University of Munich.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/ann-kristin-achleitner-720189198/,4,,
Jan Kaniess,https://www.crunchbase.com/person/jan-kaniess,Individual/Angel,4,,"Berlin, Berlin, Germany",,Jan Kaniess currently works as the Co-Founder and Managing Director for SixVenture GmbH. He Previously worked at Ingenico PAYONE Holding Gmb...,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/jan0kaniess,3,,
Helmut Nanz,https://www.crunchbase.com/person/helmut-nanz,Individual/Angel,4,,"Stuttgart, Baden-Wurttemberg, Germany",,Helmut Nanz,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/helmut-c-nanz-66b9213b/,2,,
Tobias Wittich,https://www.crunchbase.com/person/tobias-wittich,Individual/Angel,4,,"Berlin, Berlin, Germany",,"Founded The Place Berlin, great ecosystem and hottest co-working space for startups in Berlin. Before worked at PWC in Zurich. Leverages exp...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,http://theplaceberlin.com/,https://www.linkedin.com/in/tobias-wittich-329179/,4,,
Stefan H. Lauer,https://www.crunchbase.com/person/stefan-h-lauer,Individual/Angel,4,,"Frankfurt, Hessen, Germany",,Stefan H. Lauer,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/stefan-h-lauer-b46b2568/,2,,
Oliver Hehl,https://www.crunchbase.com/person/oliver-hehl,Individual/Angel,4,1,"Walldorf, Baden-Wurttemberg, Germany","Early Stage Venture, Seed","Oliver Hehl is the Investor and Advisory Board Member of Jobful. He was a Founder, Head of Business Development SMB DACH, Executive Board Me...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://ahanya.vc,https://www.linkedin.com/in/oliver-hehl,3,1,
Rodrigo Martinez,https://www.crunchbase.com/person/rodrigo-martinez-2,"Individual/Angel, Investment Partner",3,,"Berlin, Berlin, Germany",,"Rodrigo joined Point Nine Cap after finishing his MBA at London Business School in 2013. Before that, he was a Summer Associate at Index Ven...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/rodrigomrz,3,,
