Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Investment Stage,Description,Regions,Founded Date,Founded Date Precision,Website,LinkedIn,Number of Portfolio Organizations,Number of Lead Investments,Number of Exits (IPO)
ICONIQ Growth,https://www.crunchbase.com/organization/iconiq-growth,"Private Equity Firm, Venture Capital",228,38,"San Francisco, California, United States","Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Venture",ICONIQ Growth is an investment firm that partners with entrepreneurs who drive global impact and change.,"San Francisco Bay Area, West Coast, Western US",2017-02-27,day,https://www.ICONIQGrowth.com,https://www.linkedin.com/showcase/iconiq-growth,130,94,26
Cultivation Capital,https://www.crunchbase.com/organization/cultivation-capital,Venture Capital,228,37,"St Louis, Missouri, United States","Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Seed, Venture","Cultivation Capital is a venture capital firm managing funds focused on software, agriculture, geospatial, and health tech startups.",Midwestern US,2012-02-15,day,http://www.cultivationcapital.com,http://www.linkedin.com/company/cultivation-capital,118,138,2
Morado Ventures,https://www.crunchbase.com/organization/morado-ventures-partners,Venture Capital,228,54,"Palo Alto, California, United States","Early Stage Venture, Seed","Morado Ventures is focused on high-growth, seed-stage technology companies, with particular emphasis on “Data-fueled” businesses.","San Francisco Bay Area, Silicon Valley, West Coast",2010-01-01,day,http://www.moradoventures.com,https://www.linkedin.com/company/morado-ventures-llc,125,23,4
Invest Nebraska,https://www.crunchbase.com/organization/invest-nebraska,"Government Office, Micro VC, Venture Capital",227,11,"Lincoln, Nebraska, United States","Convertible Note, Debt, Early Stage Venture, Seed, Venture",Invest Nebraska is a venture capital firm providing financial and operational assistance for Nebraska entrepreneurs.,Midwestern US,2002-01-01,year,http://investnebraska.com,https://www.linkedin.com/company/invest-nebraska-corporation/,158,71,
Compound,https://www.crunchbase.com/organization/metamorphic-ventures-llc,Venture Capital,226,59,"New York, New York, United States","Early Stage Venture, Initial Coin Offering, Late Stage Venture, Seed, Venture","Compound is a thesis-driven, research-centric investment firm","Greater New York Area, East Coast, Northeastern US",2008-01-01,year,https://compound.vc/,https://www.linkedin.com/company/compound-vc/,153,37,3
Service Provider Capital,https://www.crunchbase.com/organization/service-provider-capital,Venture Capital,225,58,"Golden, Colorado, United States","Early Stage Venture, Seed, Venture","Venture fund whose limited partners include the most knowledgeable, respected and best connected service providers in the industry.","Greater Denver Area, Western US",2014-10-20,day,http://www.serviceprovidercapital.com,https://www.linkedin.com/company/service-provider-capital/,220,,2
10X Capital,https://www.crunchbase.com/organization/10x-capital,Venture Capital,224,35,"New York, New York, United States",Early Stage Venture,10X Capital is a venture capital firm that brings institutional equity and debt capital to high growth tech companies.,"Greater New York Area, East Coast, Northeastern US",2004-01-01,day,http://10xcapital.com,https://www.linkedin.com/company/10x-capital,204,2,11
Vivo Capital,https://www.crunchbase.com/organization/vivo-capital,"Private Equity Firm, Venture Capital",223,108,"Palo Alto, California, United States","Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Venture",Vivo is a global investment firm focused on healthcare with approximately $5.8 billion in AUM,"San Francisco Bay Area, Silicon Valley, West Coast",1996-01-01,year,http://vivocapital.com/,http://www.linkedin.com/company/vivo-capital,157,62,90
Amplify Partners,https://www.crunchbase.com/organization/amplify-partners,Venture Capital,220,32,"Menlo Park, California, United States","Early Stage Venture, Late Stage Venture, Post-Ipo, Seed",Amplify Partners invests in technical founders solving technical problems for the enterprise.,"San Francisco Bay Area, Silicon Valley, West Coast",2012-01-01,day,http://www.amplifypartners.com,https://www.linkedin.com/company/2926380,108,51,2
Sevin Rosen Funds,https://www.crunchbase.com/organization/sevin-rosen-funds,Venture Capital,219,65,"Dallas, Texas, United States","Debt, Early Stage Venture, Late Stage Venture","Although technologies and markets have changed dramatically during the last 25 years, the investment principles upon which Sevin Rosen","Dallas/Fort Worth Metroplex, Southern US",1981-01-01,year,http://www.srfunds.com,https://www.linkedin.com/company/sevin-rosen-funds/about/,108,40,11
Freestyle Capital,https://www.crunchbase.com/organization/freestyle-capital,Venture Capital,217,46,"San Francisco, California, United States","Early Stage Venture, Late Stage Venture, Seed, Venture",Freestyle Capital invests in early-stage technology companies raising seed funding.,"San Francisco Bay Area, West Coast, Western US",2009-01-01,year,http://freestyle.vc,https://www.linkedin.com/company/freestyle-capital,139,56,1
RiverPark Ventures,https://www.crunchbase.com/organization/riverpark-ventures,Venture Capital,217,27,"New York, New York, United States","Early Stage Venture, Late Stage Venture, Seed, Venture",RiverPark Ventures is a privately owned investment management firm focused on entrepreneurs.,"Greater New York Area, East Coast, Northeastern US",2006-01-01,year,https://riverparkvc.com/,https://www.linkedin.com/company/riverpark-ventures,143,9,
OUP (Osage University Partners),https://www.crunchbase.com/organization/osage-university-partners,"University Program, Venture Capital",217,59,"Bala Cynwyd, Pennsylvania, United States","Early Stage Venture, Late Stage Venture, Post-Ipo, Seed, Venture",OUP is a venture capital fund investing in start-ups that commercialize university research.,"Greater Philadelphia Area, Great Lakes, Northeastern US",2009-01-01,year,https://oup.vc/,https://www.linkedin.com/company/osage-university-partners/,123,11,32
Trident Capital,https://www.crunchbase.com/organization/trident-capital,Venture Capital,217,78,"Palo Alto, California, United States","Debt, Early Stage Venture, Late Stage Venture","Trident Capital is a venture capital and growth equity firm investing in software, services and internet.","San Francisco Bay Area, Silicon Valley, West Coast",1993-01-01,year,http://www.tridentcap.com,https://www.linkedin.com/company/trident-capital/,121,78,7
Greenspring Associates,https://www.crunchbase.com/organization/greenspring-associates,"Fund Of Funds, Secondary Purchaser, Venture Capital",217,104,"Owings Mills, Maryland, United States","Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Venture","Greenspring Associates is a platform focused on fund, direct, and secondary investments within the venture capital asset class.","Greater Baltimore-Maryland Area, East Coast, Southern US",2000-01-01,year,http://greenspringassociates.com,http://www.linkedin.com/company/909296,165,53,44
Capital Factory,https://www.crunchbase.com/organization/capital-factory,"Accelerator, Co-Working Space, Venture Capital",215,31,"Austin, Texas, United States","Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture","Capital Factory is a venture capital firm and an accelerator that seeks to invest in seed-stage, early-stage, and later-stage companies.",Southern US,2009-01-01,year,http://www.capitalfactory.com,http://www.linkedin.com/company/capital-factory,184,3,
Second Century Ventures,https://www.crunchbase.com/organization/second-century-ventures,"Corporate Venture Capital, Venture Capital, Venture Debt",215,25,"Chicago, Illinois, United States","Convertible Note, Early Stage Venture, Late Stage Venture, Venture",Second Century Ventures is a venture capital fund focused on promoting innovation in the real estate industry.,"Greater Chicago Area, Great Lakes, Midwestern US",2009-01-01,year,https://www.scv.vc,https://www.linkedin.com/company/second-century-ventures,155,55,3
BlueRun Ventures,https://www.crunchbase.com/organization/bluerun-ventures,Venture Capital,215,41,"San Mateo, California, United States","Early Stage Venture, Late Stage Venture, Seed","BlueRun Ventures is a venture capital firm focused on opportunities across mobile software, services, and financial technology.","San Francisco Bay Area, Silicon Valley, West Coast",1998-01-01,year,http://www.brv.com,https://www.linkedin.com/company/bluerun-ventures,125,68,5
SVG Ventures,https://www.crunchbase.com/organization/svg-ventures,"Accelerator, Venture Capital",215,10,"Los Gatos, California, United States","Early Stage Venture, Grant, Non Equity Assistance, Seed, Venture",SVG Ventures|THRIVE is an investment firm that invests in early-stage ag-tech and food tech companies.,"San Francisco Bay Area, Silicon Valley, West Coast",2010-02-17,day,https://thriveagrifood.com,https://www.linkedin.com/company/svg-partners,175,157,1
Dorm Room Fund,https://www.crunchbase.com/organization/dorm-room-fund,Venture Capital,214,28,"Philadelphia, Pennsylvania, United States",Seed,Dorm Room Fund is the strongest community of entrepreneurial students in the nation.,"Greater Philadelphia Area, Great Lakes, Northeastern US",2012-06-01,month,http://dormroomfund.com,http://www.linkedin.com/company/dorm-room-fund,204,7,1
Baseline Ventures,https://www.crunchbase.com/organization/baseline-ventures,Venture Capital,212,65,"Jackson, Wyoming, United States","Early Stage Venture, Late Stage Venture, Seed",Baseline is an investment company that aims to help founders build and grow their early-stage companies into change-effecting enterprises.,Western US,2006-01-01,year,http://www.baselinev.com,https://www.linkedin.com/company/baseline-ventures/about/,115,55,4
Elemental Impact,https://www.crunchbase.com/organization/elemental-excelerator,"Accelerator, Venture Capital",211,27,"Honolulu, Hawaii, United States",Early Stage Venture,Elemental is a non-profit investor focused on scaling climate solutions and social impact for all communities.,"Asia-Pacific (APAC), Western US",2012-01-01,year,https://elementalimpact.com,https://www.linkedin.com/company/elementalimpact,169,122,4
Franklin Templeton,https://www.crunchbase.com/organization/franklin-templeton-investments,Venture Capital,211,66,"San Mateo, California, United States",Late Stage Venture,Franklin Templeton is a global investment firm that offers mutual funds for individuals and institutions.,"San Francisco Bay Area, Silicon Valley, West Coast",1947-01-01,year,http://www.franklintempleton.com,https://www.linkedin.com/company/franklin-templeton/,178,48,49
Pelion Venture Partners,https://www.crunchbase.com/organization/pelion-venture-partners,Venture Capital,211,48,"Salt Lake City, Utah, United States","Debt, Early Stage Venture, Late Stage Venture, Seed",Pelion Venture Partners invests in early-stage B2B software-based companies.,Western US,1986-01-01,year,http://pelionvp.com,https://www.linkedin.com/company/pelion-venture-partners,125,68,7
Two Sigma Ventures,https://www.crunchbase.com/organization/two-sigma-ventures,Venture Capital,210,24,"New York, New York, United States","Early Stage Venture, Seed",Two Sigma Ventures is an early-stage venture capital fund that invests in companies run by highly driven people.,"Greater New York Area, East Coast, Northeastern US",2012-01-01,year,http://twosigmaventures.com,https://www.linkedin.com/company/two-sigma-ventures,115,48,2
Homebrew,https://www.crunchbase.com/organization/homebrew-ventures,"Micro VC, Venture Capital",208,41,"San Francisco, California, United States","Early Stage Venture, Late Stage Venture, Seed, Venture",Homebrew provides seed-stage fund and operational expertise for entrepreneurs building the bottom up economy.,"San Francisco Bay Area, West Coast, Western US",2013-01-01,year,http://homebrew.co,,140,32,1
Portland Seed Fund,https://www.crunchbase.com/organization/portland-seed-fund,Venture Capital,208,28,"Portland, Oregon, United States","Convertible Note, Early Stage Venture, Seed, Venture",Portland Seed Fund is a top-performing early-stage venture fund focused on investments in Portland and the Pacific Northwest.,"West Coast, Western US",2011-01-01,year,http://portlandseedfund.com,https://www.linkedin.com/company/portland-seed-fund,128,4,1
