Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Series B - eClear,https://www.crunchbase.com/funding_round/eclear-series-b--61f59cb9,eClear,https://www.crunchbase.com/organization/eclear,Series B,"Berlin, Berlin, Germany, Europe",16500000,EUR,17397099,2022-04-30,Early Stage Venture,145000000,EUR,152883595,Yes,"eClear uses AI for VAT and customs compliance, providing seamless cross-border solutions.","Accounting, Artificial Intelligence (AI), Financial Services, Payments, Tax Preparation",,https://eclear.com,$1M to $10M,43000000,EUR,46299748,Early Stage Venture,7,,,,,"555,263"
Angel Round - eco.mio,https://www.crunchbase.com/funding_round/ecomio-angel--030ada43,eco.mio,https://www.crunchbase.com/organization/ecomio,Angel,"Berlin, Berlin, Germany, Europe",650000,EUR,683751,2022-06-10,Seed,,,,Yes,Eco.mio empowers companies to achieve their climate goals while simultaneously realizing significant cost savings on business travel.,"SaaS, Software, Sustainability","Women Founded, Women Led",https://ecomio.com/,,785000,EUR,846408,Seed,4,"Johann ""Hansi"" Hansmann",4,,"Alfred Luger, Johann ""Hansi"" Hansmann, Lea-Sophie Cramer, Volker Rofalski","253,238"
Series A - Ecoligo,https://www.crunchbase.com/funding_round/ecoligo-series-a--a02c5498,Ecoligo,https://www.crunchbase.com/organization/ecoligo,Series A,"Berlin, Berlin, Germany, Europe",10000000,EUR,9843847,2022-10-17,Early Stage Venture,,,,Yes,"Ecoligo is an impact investment provider, implementing solar energy solutions that generate economic and environmental returns.","Clean Energy, Impact Investing, Renewable Energy, Solar",,https://www.ecoligo.com,$10M to $50M,32866134,USD,32866134,,7,Fotowatio Renewable Ventures,1,2,Fotowatio Renewable Ventures,"658,988"
Pre Seed Round - ecoLocked,https://www.crunchbase.com/funding_round/ecolocked-pre-seed--93bbef4c,ecoLocked,https://www.crunchbase.com/organization/ecolocked,Pre-Seed,"Berlin, Berlin, Germany, Europe",1800000,EUR,1769661,2022-09-21,Seed,,,,Yes,ecoLocked is turning buildings into carbon sinks by developing CO2-negative building materials.,"Advanced Materials, Building Material, Carbon Capture, CleanTech, Green Building",,https://ecolocked.com,,5950000,EUR,6285401,Seed,5,Counteract,10,1,"Anne Lemcke, better ventures, Christoph Behn, Counteract, Friedrich A. Neuman, Gabriel von dem Bussche, Golzern Holding GmbH, SFO, Stefan Lemcke, Vidia Equity","571,711"
Venture Round - ecolytiq,https://www.crunchbase.com/funding_round/ecolytiq-gmbh-series-unknown--c5f023fc,ecolytiq,https://www.crunchbase.com/organization/ecolytiq-gmbh,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",13500000,EUR,14543417,2022-05-30,,,,,Yes,The ecolytiq climate engagement solution guides banks on educating consumers to take control over their environmental impact.,"Banking, Finance, Financial Services, GreenTech, Sustainability",,https://ecolytiq.com,,13500000,EUR,14543417,,2,,4,2,"b2venture, PricewaterhouseCoopers GmbH, VCM Global Asset Management, Visa","528,396"
Grant - Ecosia,https://www.crunchbase.com/funding_round/ecosia-grant--337e6d9b,Ecosia,https://www.crunchbase.com/organization/ecosia,Grant,"Berlin, Berlin, Germany, Europe",,,,2022-08-22,,,,,No,Ecosia is the search engine that plants trees with its ad revenue.,"Communities, Environmental Consulting, Search Engine",,https://www.ecosia.org,$10M to $50M,15000,EUR,21356,Seed,3,Sky Zero Footprint Fund,1,1,Sky Zero Footprint Fund,"110,994"
Convertible Note - ecoworks,https://www.crunchbase.com/funding_round/ecoworks-convertible-note--fcdd8c05,ecoworks,https://www.crunchbase.com/organization/ecoworks,Convertible Note,"Berlin, Berlin, Germany, Europe",7700000,EUR,8278680,2022-06-02,,,,,No,Ecoworks specializes in climate-neutral renovations and modernizations for apartment buildings.,"Construction, Industrial Engineering",,https://www.ecoworks.tech,$1B to $10B,78912880,EUR,86875785,Early Stage Venture,7,,6,1,"Blackhorn Ventures, JLL Spark, Motu Ventures, PT1, Warema group, Zacua Ventures","620,248"
Series B - ELEMENT Insurance,https://www.crunchbase.com/funding_round/element-insurance-ag-series-b--9b7c0a14,ELEMENT Insurance,https://www.crunchbase.com/organization/element-insurance-ag,Series B,"Berlin, Berlin, Germany, Europe",21400000,EUR,21572581,2022-07-15,Early Stage Venture,,,,Yes,ELEMENT Insurance is a technology company that offers white-label product solutions for digital insurance.,"B2B, Financial Services, Insurance, InsurTech",,https://www.element.in,$500M to $1B,137400000,EUR,152126699,Late Stage Venture,7,Versorgungswerk Zahnärztekammer Berlin,4,1,"Alma Mundi Ventures, Ilavska Vuillermoz Capital, Versorgungswerk Zahnärztekammer Berlin, Witan Investment","544,305"
Seed Round - Elucidate,https://www.crunchbase.com/funding_round/elucidate-gmbh-seed--2c59ce04,Elucidate,https://www.crunchbase.com/organization/elucidate-gmbh,Seed,"Berlin, Berlin, Germany, Europe",8000000,USD,8000000,2022-05-11,Seed,,,,Yes,"Elucidate is the only regulated, universal benchmark for the quantification and scoring of financial crime risk.","Compliance, Financial Services, GovTech, Information Technology, Infrastructure, Risk Management",,http://www.elucidate.co,$1M to $10M,14594162,USD,14594162,Seed,4,AV8 Ventures,8,2,"APEX Ventures, AV8 Ventures, Elevator Ventures, Frontline Ventures, Raiffeisen Bank International, SixThirty, Start Ventures, Tommy Nicholas","111,962"
Series B - emnify,https://www.crunchbase.com/funding_round/emnify-series-b--2404ad23,emnify,https://www.crunchbase.com/organization/emnify,Series B,"Berlin, Berlin, Germany, Europe",57000000,USD,57000000,2022-01-20,Early Stage Venture,,,,Yes,"EMnify is the leading cloud building block for cellular communications in the IoT stack, connecting millions of IoT devices globally.","Cloud Computing, Developer APIs, Enterprise Software, IaaS, Internet of Things, PaaS, SaaS, Telecommunications",,http://www.emnify.com,$1M to $10M,79904160,USD,79904160,Early Stage Venture,4,One Peak,1,1,One Peak,"160,252"
Pre Seed Round - Empion,https://www.crunchbase.com/funding_round/empion-pre-seed--a681bfac,Empion,https://www.crunchbase.com/organization/empion,Pre-Seed,"Berlin, Berlin, Germany, Europe",2400000,EUR,2514827,2022-06-30,Seed,,,,Yes,"Empion is the first automated headhunting system matching candidates and companies based on values, skills, and personality traits.","Artificial Intelligence (AI), Human Resources",,https://empion.io,,8400000,EUR,8854641,Seed,2,"Redstone.VC, VR Ventures",15,4,"Anna Kaiser, Basinghall Partners, Christoph Hardt, Constanze Buchheim, Emma Tracey, Fabian Kienbaum, Frank Freund, Jan Schachtele, Julian Stiefel, Michael Stephan, Oliver Manojlovic, Peak, Redstone.VC, Robin Behlau, VR Ventures","197,212"
Pre Seed Round - emplu,https://www.crunchbase.com/funding_round/emplu-pre-seed--ee030596,emplu,https://www.crunchbase.com/organization/emplu,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2022-05-10,Seed,,,,Yes,emplu develops a software platform for building salary packages as diverse as the people involved.,"Apps, Employee Benefits, Software",,https://emplu.de/,,,,,Seed,2,,7,,"Andreas Schranzhofer, Carsten Thies, Dr. Sophie Glusac, Ingo Weber, Jan Dzulko, Marc Müller, Thomas Perlitz","150,216"
Post-IPO Equity - Enapter,https://www.crunchbase.com/funding_round/enapter-post-ipo-equity--d27de89a,Enapter,https://www.crunchbase.com/organization/enapter,Post-IPO Equity,"Berlin, Berlin, Germany, Europe",20000000,EUR,21373892,2022-05-25,,,,,Yes,Enapter makes hydrogen generators with patented Anion Exchange Membrane (AEM) technology and energy management software.,"Energy, Oil and Gas, Renewable Energy, Software",,https://www.enapter.com,$10M to $50M,132246582,USD,132246582,IPO,9,Johnson Matthey,1,,Johnson Matthey,"382,265"
Series B - Endel,https://www.crunchbase.com/funding_round/endel-series-b--db5e8f84,Endel,https://www.crunchbase.com/organization/endel,Series B,"Berlin, Berlin, Germany, Europe",15000000,USD,15000000,2022-04-05,Early Stage Venture,,,,Yes,"Endel is a cross-platform audio ecosystem that creates personalized soundscapes to reduce stress, improve sleep, and boost productivity.","Mobile, Music, Personal Health, Productivity Tools, Smart Home",,http://endel.io,Less than $1M,21221791,USD,21221791,Early Stage Venture,6,"True Ventures, Waverley Capital",2,2,"True Ventures, Waverley Capital","398,419"
Pre Seed Round - Enefty Technologies,https://www.crunchbase.com/funding_round/enefty-technologies-pre-seed--db3b26c6,Enefty Technologies,https://www.crunchbase.com/organization/enefty-technologies,Pre-Seed,"Berlin, Berlin, Germany, Europe",200000,USD,200000,2022-09-01,Seed,,,,Yes,Next generation loyalty memberships for brands powered by web3,"Blockchain, Web3",,https://enefty.app/,,400000,USD,400000,Seed,2,,,,,"634,671"
Grant - Enote,https://www.crunchbase.com/funding_round/enote-grant--7192b357,Enote,https://www.crunchbase.com/organization/enote,Grant,"Berlin, Berlin, Germany, Europe",2000000,EUR,2209701,2022-04-01,,,,,No,"Enote is an innovative AI-powered digital sheet music app, described by The Guardian as “a gamechanger for musicians"".","Artificial Intelligence (AI), Mobile Apps, Music",,https://enote.com/,,20000000,EUR,22168592,Seed,5,European Innovation Council,1,,European Innovation Council,"33,597"
Seed Round - Enter,https://www.crunchbase.com/funding_round/baupal-seed--0a9f4e71,Enter,https://www.crunchbase.com/organization/baupal,Seed,"Berlin, Berlin, Germany, Europe",5900000,EUR,6046296,2022-08-04,Seed,,,,Yes,"Enter provides energy audits, procurement and financing, and benchmarking for European homes.","Energy, Energy Efficiency, Manufacturing, Renewable Energy, Semiconductor",,http://www.enter.de,,19400000,EUR,21026572,Early Stage Venture,2,"Foundamental, Target Global",6,1,"Foundamental, Loric Ventures, Louis Pfitzner, noa, Philipp Andernach, Target Global","28,161"
Pre Seed Round - Epapa,https://www.crunchbase.com/funding_round/epapa-pre-seed--65901e88,Epapa,https://www.crunchbase.com/organization/epapa,Pre-Seed,"Berlin, Berlin, Germany, Europe",87000,EUR,85290,2022-10-01,Seed,,,,Yes,Epapa | An AI-powered learning App for activating abstract thinking in everyone,"Artificial Intelligence (AI), EdTech, Education",,https://epapa.eu/,,87000,EUR,85290,Seed,1,European Union,1,,European Union,"32,923"
Seed Round - Erblotse,https://www.crunchbase.com/funding_round/erblotse-seed--a626ee5c,Erblotse,https://www.crunchbase.com/organization/erblotse,Seed,"Berlin, Berlin, Germany, Europe",,,,2022-10-27,Seed,,,,Yes,Erblotse develops an online tool to manage and process inheritance information.,"Family, Financial Services, Information Technology, Social Assistance, Software",,https://www.erblotse.de/,,,,,Seed,1,,1,,Prediction Capital,"18,360"
Pre Seed Round - Esencia Foods,https://www.crunchbase.com/funding_round/esencia-foods-pre-seed--e1837052,Esencia Foods,https://www.crunchbase.com/organization/esencia-foods,Pre-Seed,"Berlin, Berlin, Germany, Europe",500000,USD,500000,2022-09-01,Seed,,,,Yes,Esencia Foods is a food processing firm that offers seafood alternatives.,"Alternative Protein, Food and Beverage, Food Processing, Organic Food, Product Research, Seafood",,https://esenciafoods.co/,Less than $1M,553976,USD,553976,Seed,2,,1,,Big Idea Ventures,"156,765"
Seed Round - Evermood,https://www.crunchbase.com/funding_round/lytt-seed--3dc500b0,Evermood,https://www.crunchbase.com/organization/lytt,Seed,"Berlin, Berlin, Germany, Europe",,,,2022-08-29,Seed,,,,Yes,Evermood is an employee service software company that provides work skill and work life support products to improve employee well-being.,"Human Resources, Legal Tech, Software",,https://www.evermood.com,$1M to $10M,,,,Seed,2,,1,,JVH Ventures,"125,098"
Series C - Everphone,https://www.crunchbase.com/funding_round/everphone-series-c--13dcf360,Everphone,https://www.crunchbase.com/organization/everphone,Series C,"Berlin, Berlin, Germany, Europe",32000000,EUR,31845771,2022-09-01,Late Stage Venture,,,,Yes,"Everphone is a mobile device service center that offers configuration, distribution, and management solutions.","B2B, Electronics, Information Technology, Mobile Devices, Rental",,https://www.everphone.com,$50M to $100M,579893095,USD,579893095,Late Stage Venture,10,Cadence Growth Capital,5,2,"Cadence Growth Capital, Deutsche Telekom, Henrich Blase, Kevin Ryan, Signals Venture Capital","425,949"
Pre Seed Round - Everstores,https://www.crunchbase.com/funding_round/everstores-pre-seed--0195b531,Everstores,https://www.crunchbase.com/organization/everstores,Pre-Seed,"Berlin, Berlin, Germany, Europe",2000000,EUR,2262315,2022-01-05,Seed,,,,Yes,Everstores is building a technology platform to unlock the D2C (direct-to-consumer) e-commerce asset class at scale.,"E-Commerce, Software",,https://everstores.com/,,20000000,EUR,19905915,Seed,3,Picus Capital,1,1,Picus Capital,"122,230"
Seed Round - Everstores,https://www.crunchbase.com/funding_round/everstores-seed--dac1ef79,Everstores,https://www.crunchbase.com/organization/everstores,Seed,"Berlin, Berlin, Germany, Europe",8000000,EUR,7841600,2022-09-30,Seed,,,,Yes,Everstores is building a technology platform to unlock the D2C (direct-to-consumer) e-commerce asset class at scale.,"E-Commerce, Software",,https://everstores.com/,,20000000,EUR,19905915,Seed,3,"Earlybird Venture Capital, Viola Credit",3,2,"Earlybird Venture Capital, Picus Capital, Viola Credit","312,271"
Seed Round - Evmos,https://www.crunchbase.com/funding_round/evmos-seed--8686c24d,Evmos,https://www.crunchbase.com/organization/evmos,Seed,"Berlin, Berlin, Germany, Europe",27000000,USD,27000000,2022-11-02,Seed,,,,Yes,Evmos is Ethereum-based applications and assets to the interoperable networks of the Cosmos ecosystem.,"Blockchain, Cryptocurrency",,https://evmos.org/,,27000000,USD,27000000,Seed,1,Polychain,11,1,"Asymmetric, Beehivve, Chorus One, Circle Ventures, Coinbase Ventures, Cosmostation, Galaxy Digital, HashKey Capital, Huobi Ventures, Polychain, Stateless Ventures","12,477"
Pre Seed Round - Exakt Health,https://www.crunchbase.com/funding_round/exakt-health-pre-seed--d6b8ac6b,Exakt Health,https://www.crunchbase.com/organization/exakt-health,Pre-Seed,"Berlin, Berlin, Germany, Europe",1500000,USD,1500000,2022-03-03,Seed,,,,Yes,Exakt Health is a physio app for sports injuries that creates an individualized rehabilitation plan.,"Apps, Health Care, Medical, Sports",,https://exakthealth.com/,$10M to $50M,4542515,USD,4542515,Seed,4,BackBone Ventures,6,1,"Auxxo, BackBone Ventures, Cornelia Hoppe, Gloria Baeuerlein, Maximilian Tayenthal, Possible Ventures","197,088"
Seed Round - Exakt Health,https://www.crunchbase.com/funding_round/exakt-health-seed--a5c7d75a,Exakt Health,https://www.crunchbase.com/organization/exakt-health,Seed,"Berlin, Berlin, Germany, Europe",,,,2022-09-01,Seed,,,,Yes,Exakt Health is a physio app for sports injuries that creates an individualized rehabilitation plan.,"Apps, Health Care, Medical, Sports",,https://exakthealth.com/,$10M to $50M,4542515,USD,4542515,Seed,4,,2,1,"bldrs, Unpopular Ventures","471,880"
Pre Seed Round - Faircado,https://www.crunchbase.com/funding_round/faircado-pre-seed--6869f5e5,Faircado,https://www.crunchbase.com/organization/faircado,Pre-Seed,"Berlin, Berlin, Germany, Europe",750000,EUR,781362,2022-11-23,Seed,,,,Yes,"Faircado is making sustainable consumption easy, attractive and affordable through its AI-powered second-hand shopping assistant","Browser Extensions, E-Commerce, GreenTech, Marketplace, Sustainability",,https://faircado.com/,$1M to $10M,3000000,EUR,3222903,Seed,2,BackBone Ventures,5,1,"4P Capital, Atomico, BackBone Ventures, Earlybird Venture Capital, Peak Capital","189,602"
Pre Seed Round - Fairsich,https://www.crunchbase.com/funding_round/carriot-pre-seed--6b68af43,Fairsich,https://www.crunchbase.com/organization/carriot,Pre-Seed,"Berlin, Berlin, Germany, Europe",150000,EUR,169955,2022-01-10,Seed,,,,Yes,Fairsich is a fair motor insurance solution that consists of a constant monitoring IoT device.,InsurTech,,https://www.fairsich.de,,167500,EUR,191349,Seed,2,,,,,"395,380"
Seed Round - Famedly,https://www.crunchbase.com/funding_round/famedly-seed--402caed2,Famedly,https://www.crunchbase.com/organization/famedly,Seed,"Berlin, Berlin, Germany, Europe",2500000,EUR,2687883,2022-06-02,Seed,,,,Yes,Famedly is developing a communication app for doctors and hospitals.,"Apps, Health Care, Hospital, Information Technology, Software",,https://famedly.com/,$1M to $10M,2500000,EUR,2687883,Seed,2,,3,3,"aQua-Institut, IBB Ventures, x-tention","365,788"
Pre Seed Round - family.cards,https://www.crunchbase.com/funding_round/family-cards-pre-seed--a5a74fc4,family.cards,https://www.crunchbase.com/organization/family-cards,Pre-Seed,"Berlin, Berlin, Germany, Europe",100000,EUR,99678,2022-08-24,Seed,,,,Yes,family.cards is a barrier-free access to digital solutions for seniors that gives them access to all the tools to manage their situation.,"Digital Media, Information Technology",,https://www.family.cards/en,,1300000,EUR,1435657,Seed,2,,1,,Antler,"309,614"
Angel Round - Fanzone Media,https://www.crunchbase.com/funding_round/fanzone-media-angel--22b52445,Fanzone Media,https://www.crunchbase.com/organization/fanzone-media,Angel,"Berlin, Berlin, Germany, Europe",,,,2022-09-19,Seed,,,,Yes,Fanzone Media is a fan engagement platform with digital trading cards.,"Blockchain, Cryptocurrency, Media and Entertainment, Sports",,https://www.fanzone.io,,75000,USD,75000,Seed,3,,,,,"326,125"
