Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Series B - Endel,https://www.crunchbase.com/funding_round/endel-series-b--db5e8f84,Endel,https://www.crunchbase.com/organization/endel,Series B,"Berlin, Berlin, Germany, Europe",15000000,USD,15000000,2022-04-05,Early Stage Venture,,,,Yes,"Endel is a cross-platform audio ecosystem that creates personalized soundscapes to reduce stress, improve sleep, and boost productivity.","Mobile, Music, Personal Health, Productivity Tools, Smart Home",,http://endel.io,Less than $1M,21221791,USD,21221791,Early Stage Venture,6,"True Ventures, Waverley Capital",2,2,"True Ventures, Waverley Capital","398,419"
Series B - Endel,https://www.crunchbase.com/funding_round/endel-series-b--41df393f,Endel,https://www.crunchbase.com/organization/endel,Series B,"Berlin, Berlin, Germany, Europe",,,,2021-07-12,Early Stage Venture,,,,Yes,"Endel is a cross-platform audio ecosystem that creates personalized soundscapes to reduce stress, improve sleep, and boost productivity.","Mobile, Music, Personal Health, Productivity Tools, Smart Home",,http://endel.io,Less than $1M,21221791,USD,21221791,Early Stage Venture,6,,1,,Techstars,"439,654"
Series D - Enpal,https://www.crunchbase.com/funding_round/enpal-series-d--a1ef9962,Enpal,https://www.crunchbase.com/organization/enpal,Series D,"Berlin, Berlin, Germany, Europe",215000000,EUR,230754040,2023-01-09,Late Stage Venture,1985000000,EUR,2130450088,Yes,Enpal is a photovoltaics leasing firm that provides solar power systems for homeowners.,"Energy, Environmental Consulting, Renewable Energy, Solar",,https://www.enpal.de,$100M to $500M,3375000000,EUR,3693879999,Late Stage Venture,16,"Activate Capital Partners, The Westly Group, TPG",7,5,"Activate Capital Partners, Climb Ventures, HV Capital, Princeville Capital, SoftBank Vision Fund, The Westly Group, TPG","652,661"
Series C - Enpal,https://www.crunchbase.com/funding_round/enpal-series-c--d7b839fc,Enpal,https://www.crunchbase.com/organization/enpal,Series C,"Berlin, Berlin, Germany, Europe",100000000,EUR,118464043,2021-07-08,Late Stage Venture,600000000,EUR,710784256,Yes,Enpal is a photovoltaics leasing firm that provides solar power systems for homeowners.,"Energy, Environmental Consulting, Renewable Energy, Solar",,https://www.enpal.de,$100M to $500M,3375000000,EUR,3693879999,Late Stage Venture,16,HV Capital,13,3,"ABACON CAPITAL, Christopher Muhr, E.R. Capital Holdings, FRIBA Investment, Heliad AG, HV Capital, Lawrence Leuschner, Peter Rive, Picus Capital, Roman Kirsch, Sebastian Merkhoffer, TA Ventures, Thomas Griesel","424,930"
Series C - Enpal,https://www.crunchbase.com/funding_round/enpal-series-c--d60b396b,Enpal,https://www.crunchbase.com/organization/enpal,Series C,"Berlin, Berlin, Germany, Europe",150000000,EUR,173947934,2021-10-17,Late Stage Venture,800000000,EUR,927722314,Yes,Enpal is a photovoltaics leasing firm that provides solar power systems for homeowners.,"Energy, Environmental Consulting, Renewable Energy, Solar",,https://www.enpal.de,$100M to $500M,3375000000,EUR,3693879999,Late Stage Venture,16,SoftBank Vision Fund,1,1,SoftBank Vision Fund,"586,625"
Series A - Enter,https://www.crunchbase.com/funding_round/baupal-series-a--6e4dd2a5,Enter,https://www.crunchbase.com/organization/baupal,Series A,"Berlin, Berlin, Germany, Europe",13500000,EUR,14980276,2023-04-21,Early Stage Venture,,,,Yes,"Enter provides energy audits, procurement and financing, and benchmarking for European homes.","Energy, Energy Efficiency, Manufacturing, Renewable Energy, Semiconductor",,http://www.enter.de,,19400000,EUR,21026572,Early Stage Venture,2,"Coatue, Foundamental",7,3,"Coatue, Foundamental, Louis Pfitzner, noa, Partech, Philipp Andernach, Target Global","219,840"
Series A - Even Realities,https://www.crunchbase.com/funding_round/even-realities-series-a--f30fcac5,Even Realities,https://www.crunchbase.com/organization/even-realities,Series A,"Berlin, Berlin, Germany, Europe",9000000,USD,9000000,2024-07-20,Early Stage Venture,,,,Yes,"Smart Eyewear, Smart Glasses, Digital Glasses","E-Commerce, Health Care, Information Technology",,https://www.evenrealities.com/,,9000000,USD,9000000,Early Stage Venture,1,,,,,"67,975"
Series D - Everphone,https://www.crunchbase.com/funding_round/everphone-series-d--f30f2f95,Everphone,https://www.crunchbase.com/organization/everphone,Series D,"Berlin, Berlin, Germany, Europe",21000000,EUR,22859656,2024-01-17,Late Stage Venture,,,,Yes,"Everphone is a mobile device service center that offers configuration, distribution, and management solutions.","B2B, Electronics, Information Technology, Mobile Devices, Rental",,https://www.everphone.com,$50M to $100M,579893095,USD,579893095,Late Stage Venture,10,"Cadence Growth Capital, Imocobel",7,4,"AlleyCorp, Cadence Growth Capital, De Clercq and Partners, Imocobel, Jan Dzulko, Kevin Ryan, Signals Venture Capital","61,380"
Series C - Everphone,https://www.crunchbase.com/funding_round/everphone-series-c--b9b32fcf,Everphone,https://www.crunchbase.com/organization/everphone,Series C,"Berlin, Berlin, Germany, Europe",65000000,USD,65000000,2021-12-06,Late Stage Venture,,,,Yes,"Everphone is a mobile device service center that offers configuration, distribution, and management solutions.","B2B, Electronics, Information Technology, Mobile Devices, Rental",,https://www.everphone.com,$50M to $100M,579893095,USD,579893095,Late Stage Venture,10,Cadence Growth Capital,6,4,"AlleyCorp, Cadence Growth Capital, Deutsche Bank, Deutsche Telekom, Phoenix Financial, Signals Venture Capital","650,284"
Series C - Everphone,https://www.crunchbase.com/funding_round/everphone-series-c--13dcf360,Everphone,https://www.crunchbase.com/organization/everphone,Series C,"Berlin, Berlin, Germany, Europe",32000000,EUR,31845771,2022-09-01,Late Stage Venture,,,,Yes,"Everphone is a mobile device service center that offers configuration, distribution, and management solutions.","B2B, Electronics, Information Technology, Mobile Devices, Rental",,https://www.everphone.com,$50M to $100M,579893095,USD,579893095,Late Stage Venture,10,Cadence Growth Capital,5,2,"Cadence Growth Capital, Deutsche Telekom, Henrich Blase, Kevin Ryan, Signals Venture Capital","425,949"
Series B - Everphone,https://www.crunchbase.com/funding_round/everphone-series-b--3f752891,Everphone,https://www.crunchbase.com/organization/everphone,Series B,"Berlin, Berlin, Germany, Europe",34000000,EUR,39843859,2020-07-28,Early Stage Venture,,,,Yes,"Everphone is a mobile device service center that offers configuration, distribution, and management solutions.","B2B, Electronics, Information Technology, Mobile Devices, Rental",,https://www.everphone.com,$50M to $100M,579893095,USD,579893095,Late Stage Venture,10,Signals Venture Capital,10,4,"AlleyCorp, Angel Invest, ApolloCapital, Cadence Growth Capital, Deutsche Telekom Strategic Investments, Etienne Boillot, Jana Hecker, NIBC Bank N.V., Signals Venture Capital, Tony Jamous","654,665"
Series A - Every.,https://www.crunchbase.com/funding_round/every-d710-series-a--43bf330c,Every.,https://www.crunchbase.com/organization/every-d710,Series A,"Berlin, Berlin, Germany, Europe",,,,2021-11-01,Early Stage Venture,,,,Yes,Every. is a food and beverage company that provides plant-based food and other food dishes.,"E-Commerce, Food and Beverage, Food Processing, Plant-Based Foods",,https://every-foods.com,$1B to $10B,,,,Early Stage Venture,1,,1,,Leblon Capital,"63,870"
Series B - Expertlead,https://www.crunchbase.com/funding_round/expertlead-series-b--c1cbcc24,Expertlead,https://www.crunchbase.com/organization/expertlead,Series B,"Berlin, Berlin, Germany, Europe",9500000,EUR,11280423,2021-08-02,Early Stage Venture,,,,Yes,"Expertlead helps companies find, assess, and hire ‍qualified tech experts.","Employment, Freelance, Human Resources, Information Technology, Lead Management, Recruiting",,https://www.expertlead.com,$1M to $10M,16500000,EUR,19238369,M&A,3,Acton Capital,3,2,"Acton Capital, Kreos Capital, Rocket Internet","520,930"
Series A - Explosion AI,https://www.crunchbase.com/funding_round/explosion-ai-series-a--ba13790b,Explosion AI,https://www.crunchbase.com/organization/explosion-ai,Series A,"Berlin, Berlin, Germany, Europe",6000000,USD,6000000,2021-09-02,Early Stage Venture,114000000,USD,114000000,Yes,"Explosion is a software company specializing in developer tools for AI, ML, NLP, and data annotation.","Artificial Intelligence (AI), Developer Tools, Machine Learning, Natural Language Processing, Software",,https://explosion.ai,$1M to $10M,6000000,USD,6000000,Early Stage Venture,1,SignalFire,1,1,SignalFire,"136,463"
Private Equity Round - expondo,https://www.crunchbase.com/funding_round/expondo-private-equity--40035d68,expondo,https://www.crunchbase.com/organization/expondo,Private Equity,"Berlin, Berlin, Germany, Europe",,,,2021-07-23,Private Equity,,,,Yes,Expondo is an online marketplace for professional equipment.,"E-Commerce, E-Commerce Platforms, Internet",,https://corporate.expondo.com,$1M to $10M,,,,Private Equity,1,Crédit Mutuel Equity,1,1,Crédit Mutuel Equity,"84,550"
Private Equity Round - Extantia Capital,https://www.crunchbase.com/funding_round/extantia-private-equity--1249b211,Extantia Capital,https://www.crunchbase.com/organization/extantia,Private Equity,"Berlin, Berlin, Germany, Europe",10000000,EUR,10569149,2023-09-26,Private Equity,,,,Yes,"Extantia is a VC fund investing in breakthrough climate technologies, in search of the next ""Gigacorn"".",,,https://extantia.com/,,10000000,EUR,10569149,Private Equity,1,,1,1,Invest-NL,"584,555"
Series A - Fahrengold,https://www.crunchbase.com/funding_round/fahrengold-series-a--f11cbf81,Fahrengold,https://www.crunchbase.com/organization/fahrengold,Series A,"Berlin, Berlin, Germany, Europe",,,,2024-10-25,Early Stage Venture,,,,Yes,Storage and Presentation Solutions for Supercars,"Architecture, Automotive",,https://www.fahrengold.com,,,,,Early Stage Venture,1,Skybrain GmbH,3,1,"Grobi Asset Management, IBB Capital, Skybrain GmbH","2,978"
Series A - Feather,https://www.crunchbase.com/funding_round/popsure-series-a--59befd23,Feather,https://www.crunchbase.com/organization/popsure,Series A,"Berlin, Berlin, Germany, Europe",6000000,EUR,6411483,2024-06-28,Early Stage Venture,,,,Yes,Feather is an insurance advisory and management platform for clients to get the right insurance policies.,"Finance, Financial Services, Insurance, InsurTech",,https://feather-insurance.com,$1M to $10M,9900000,EUR,10699558,Early Stage Venture,4,Keen Venture Partners,7,2,"Entrepreneur First, Gino Cordt, Keen Venture Partners, Matt Robinson, Plural Platform, Tom Blomfield, Tony Jamous","9,769"
Series B - Felmo,https://www.crunchbase.com/funding_round/felmo-series-b--1840db3a,Felmo,https://www.crunchbase.com/organization/felmo,Series B,"Berlin, Berlin, Germany, Europe",15000000,EUR,17757006,2021-08-04,Early Stage Venture,,,,Yes,Felmo offers various veterinary services conveniently and stress-free at your home for your pets.,"Health Care, Home Health Care, Internet, Pet",,https://felmo.de,$1B to $10B,15000000,EUR,17757006,Early Stage Venture,3,,4,,"468 Capital, Burda Principal Investments, HV Capital, redalpine","92,627"
Series A - Felmo,https://www.crunchbase.com/funding_round/felmo-series-a--2dcc2ba7,Felmo,https://www.crunchbase.com/organization/felmo,Series A,"Berlin, Berlin, Germany, Europe",,,,2021-01-14,Early Stage Venture,,,,Yes,Felmo offers various veterinary services conveniently and stress-free at your home for your pets.,"Health Care, Home Health Care, Internet, Pet",,https://felmo.de,$1B to $10B,15000000,EUR,17757006,Early Stage Venture,3,redalpine,3,,"468 Capital, HV Capital, redalpine","546,244"
Series A - FinCompare - Smarter Business Finance,https://www.crunchbase.com/funding_round/fincompare-series-a--3e0e807c,FinCompare - Smarter Business Finance,https://www.crunchbase.com/organization/fincompare,Series A,"Berlin, Berlin, Germany, Europe",12000000,EUR,13467122,2020-03-05,Early Stage Venture,,,,Yes,"FinCompare is a SaaS enabled marketplace. Helping advisors and businesses to find, compare, and close the financing solutions.","Banking, Commercial Lending, Finance, Financial Services, FinTech, Marketplace, SaaS, Small and Medium Businesses",,https://fincompare.de/,$1M to $10M,24500000,EUR,27984992,M&A,3,"ING Ventures, Speedinvest, UNIQA Ventures",6,3,"365.fintech, Elevator Ventures, ING Ventures, Rancilio Cube Sicaf, Speedinvest, UNIQA Ventures","533,961"
Series A - Finiata,https://www.crunchbase.com/funding_round/bezahlt-series-a--1fad3a1c,Finiata,https://www.crunchbase.com/organization/bezahlt,Series A,"Berlin, Berlin, Germany, Europe",7000000,EUR,8246354,2020-11-11,Early Stage Venture,,,,Yes,Finiata is a fintech specializing in data-driven B2B lending and risk assessment solutions.,"Commercial Lending, Finance, Financial Services, FinTech, Lending, Payments, Social Entrepreneurship, Software",,https://www.finiata.com/,$1M to $10M,25000000,EUR,29440603,M&A,5,,5,3,"DN Capital, European Investment Fund, KAYA, Manta Ray Ventures, redalpine","610,490"
Series A - Finmid,https://www.crunchbase.com/funding_round/finmid-series-a--3db598f0,Finmid,https://www.crunchbase.com/organization/finmid,Series A,"Berlin, Berlin, Germany, Europe",23000000,EUR,24428506,2024-04-16,Early Stage Venture,77000000,EUR,81782389,Yes,Finmid enables software companies to integrate financial services into their product portfolio through a single API integration.,"Financial Services, FinTech, Lending, Software",,https://finmid.com,,35600000,EUR,38864552,Early Stage Venture,3,Blossom Capital,3,1,"Blossom Capital, Earlybird Venture Capital, Max Tayenthal","15,283"
Series A - Finoa,https://www.crunchbase.com/funding_round/finoa-series-a--8b67677b,Finoa,https://www.crunchbase.com/organization/finoa,Series A,"Berlin, Berlin, Germany, Europe",18700000,EUR,22674912,2021-04-29,Early Stage Venture,,,,Yes,Finoa is a regulated custodian for digital assets offering custody and staking services to institutional investors and corporations.,"Banking, Blockchain, Cryptocurrency, Financial Services, FinTech",,https://finoa.io/,$1M to $10M,34900000,EUR,40196721,,4,Balderton Capital,4,1,"Balderton Capital, coparion, Signature Ventures, Venture Stars","343,990"
Series A - Flexcavo,https://www.crunchbase.com/funding_round/flexcavo-series-a--14c1219a,Flexcavo,https://www.crunchbase.com/organization/flexcavo,Series A,"Berlin, Berlin, Germany, Europe",,,,2021-07-01,Early Stage Venture,,,,Yes,ConTech venture focused on workflow automation for construction companies.,"Construction, Software",,https://www.flexcavo.de,$1M to $10M,13937500,EUR,16080576,M&A,6,,1,,Loric Ventures,"620,359"
Series B - Flink Food,https://www.crunchbase.com/funding_round/flink-food-gmbh-series-b--24907815,Flink Food,https://www.crunchbase.com/organization/flink-food-gmbh,Series B,"Berlin, Berlin, Germany, Europe",750000000,USD,750000000,2021-12-10,Early Stage Venture,2100000000,USD,2100000000,Yes,Flink is an online startup that offers grocery deliveries in ten minutes.,"E-Commerce, Food and Beverage, Food Delivery, Grocery, Mobile Apps",,https://www.goflink.com,$100M to $500M,1421187890,USD,1421187890,,7,DoorDash,9,7,"Bond, Cherry Ventures, DoorDash, Mubadala Capital Ventures, Northzone, Prosus & Naspers, Rewe Group, Target Global, TriplePoint Capital","216,657"
Series A - Flink Food,https://www.crunchbase.com/funding_round/flink-food-gmbh-series-a--7caeb0ae,Flink Food,https://www.crunchbase.com/organization/flink-food-gmbh,Series A,"Berlin, Berlin, Germany, Europe",240000000,USD,240000000,2021-06-04,Early Stage Venture,,,,Yes,Flink is an online startup that offers grocery deliveries in ten minutes.,"E-Commerce, Food and Beverage, Food Delivery, Grocery, Mobile Apps",,https://www.goflink.com,$100M to $500M,1421187890,USD,1421187890,,7,"Bond, Mubadala Capital Ventures, Prosus & Naspers",4,3,"Bond, Flixfounders, Mubadala Capital Ventures, Prosus & Naspers","588,697"
