Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Pre Seed Round - Blok-Z,https://www.crunchbase.com/funding_round/blok-z-pre-seed--eab6d605,Blok-Z,https://www.crunchbase.com/organization/blok-z,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-03-01,Seed,,,,Yes,"SaaS, CleanTech, Blockchain, Energy, Renewable","Blockchain, CleanTech, Energy, GreenTech, SaaS, Software",,http://www.blok-z.com,Less than $1M,500000,USD,500000,Seed,5,,"ConSensys Ventures, Draper University Ventures",2,3,"381,178"
Angel Round - Groupify,https://www.crunchbase.com/funding_round/groupify-angel--5444316a,Groupify,https://www.crunchbase.com/organization/groupify,Angel,"Berlin, Berlin, Germany, Europe",,,,2019-03-01,Seed,,,,Yes,Groupify develops software that allows customers to interact and order with friends while shopping online.,E-Commerce,,https://www.groupify.de,,,,,Seed,1,,Mavericks Founders,1,,"382,833"
Venture Round - AssistMe,https://www.crunchbase.com/funding_round/assistme-series-unknown--d3316c29,AssistMe,https://www.crunchbase.com/organization/assistme,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",2000000,EUR,2240487,2019-05-01,,,,,Yes,We are digital pioneers for scientifically based and practice-proven smart assistance solutions to support the care.,"Elder Care, Health Care, Home Health Care, Internet of Things, Medical Device, Outpatient Care, Personal Health, SaaS",,https://www.assistme.io/,$1M to $10M,5050000,EUR,5681542,Early Stage Venture,5,,Sunhope Capital,1,,"630,710"
Pre Seed Round - Caya,https://www.crunchbase.com/funding_round/caya-pre-seed--60b6f1e6,Caya,https://www.crunchbase.com/organization/caya,Pre-Seed,"Berlin, Berlin, Germany, Europe",2000000,EUR,2278410,2019-01-17,Seed,,,,Yes,A smarter way to work with documents.,"B2B, Document Management, SaaS, Small and Medium Businesses, Software",,http://www.caya.com,Less than $1M,10500000,EUR,11453945,,3,HV Capital,"DFF Ventures, HV Capital",2,,"675,636"
Non Equity Assistance - Aivy,https://www.crunchbase.com/funding_round/aivy-ee53-non-equity-assistance--aa9ae10f,Aivy,https://www.crunchbase.com/organization/aivy-ee53,Non-equity Assistance,"Berlin, Berlin, Germany, Europe",120000,EUR,134429,2019-05-01,,,,,No,Scientific Diagnostic-SaaS that helps HR to achieve a 5x better pre-selection and avoid 30 % of their bad hires before the first interview.,"Artificial Intelligence (AI), Human Resources, Machine Learning, Mobile Apps, Psychology, SaaS",,https://www.aivy.app,Less than $1M,2158000,EUR,2278501,Seed,5,,,,,"390,734"
Pre Seed Round - box-to-box,https://www.crunchbase.com/funding_round/streetkickers-pre-seed--69b9ffc7,box-to-box,https://www.crunchbase.com/organization/streetkickers,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-02-01,Seed,,,,Yes,"box-to-box is a football training app for young amateur football players, featuring personalized training plans with video tutorials.","Information Technology, Sports, Training",,https://boxtobox.app/,Less than $1M,,,,Seed,3,,First Momentum Ventures,1,1,"391,706"
Venture Round - Travelcircus,https://www.crunchbase.com/funding_round/travelcircus-series-unknown--70ddb0b1,Travelcircus,https://www.crunchbase.com/organization/travelcircus,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2019-12-04,,,,,Yes,Travelcircus is an online booking platform for premium travel experiences.,"E-Commerce, Internet, Travel",,http://www.travelcircus.de,Less than $1M,2000000,EUR,2155846,,3,Airbridge Equity Partners,Airbridge Equity Partners,1,,"391,746"
Pre Seed Round - FRAMEN,https://www.crunchbase.com/funding_round/framen-gmbh-pre-seed--27bab2c6,FRAMEN,https://www.crunchbase.com/organization/framen-gmbh,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-05-09,Seed,,,,Yes,"We build the internet of screens in semi-public spaces for news, inspirations and advertisement.","Advertising, Computer Vision, Marketing",,https://www.framen.com,$1M to $10M,,,,M&A,6,,"MP Ventures, WeWork Creator Fund",2,,"392,577"
Pre Seed Round - Back,https://www.crunchbase.com/funding_round/backhq-pre-seed--dd048ee1,Back,https://www.crunchbase.com/organization/backhq,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-11-28,Seed,,,,Yes,Back Technologies is a software company that organizes and automates employee requests on one intuitive platform.,"Information Services, Information Technology, SaaS, Software",,https://backhq.com,$1M to $10M,3300000,USD,3300000,M&A,2,Point Nine,"Matthias Hilpert, Point Nine, Seedcamp",3,1,"635,659"
Secondary Market - GetYourGuide,https://www.crunchbase.com/funding_round/getyourguide-secondary-market--cad586a9,GetYourGuide,https://www.crunchbase.com/organization/getyourguide,Secondary Market,"Berlin, Berlin, Germany, Europe",,,,2019-02-27,,,,,No,GetYourGuide is an online tourism platform that connects travelers with local guides for unique experiences worldwide.,"Consumer Reviews, E-Commerce, Hospitality, Recreation, Tourism, Travel",,https://www.getyourguide.com,Less than $1M,1080168934,USD,1080168934,Late Stage Venture,14,Swisscanto Private Equity,Swisscanto Private Equity,1,,"402,111"
Series A - Choco,https://www.crunchbase.com/funding_round/choco-series-a--3636ebe2,Choco,https://www.crunchbase.com/organization/choco,Series A,"Berlin, Berlin, Germany, Europe",33500000,USD,33500000,2019-10-28,Early Stage Venture,,,,Yes,Choco is a food ordering platform that connects restaurants and suppliers.,"Apps, Food and Beverage, Marketing, Restaurants",,https://choco.com/us,$50M to $100M,336269652,USD,336269652,,7,Bessemer Venture Partners,"Atlantic Labs, Bessemer Venture Partners, Discovery Ventures, Greyhound Capital, MPGI, Target Global, Visionaries Club",7,3,"402,639"
Series A - Nuri,https://www.crunchbase.com/funding_round/nuribanking-series-a--b4592222,Nuri,https://www.crunchbase.com/organization/nuribanking,Series A,"Berlin, Berlin, Germany, Europe",12700000,EUR,14061116,2019-07-31,Early Stage Venture,,,,Yes,Nuri empowers people to manage and grow their wealth through innovative technologies.,"Banking, Bitcoin, Blockchain, Cryptocurrency, Financial Services, FinTech",,https://nuri.com/,$10M to $50M,42296429,EUR,49174004,,10,"G1 Ventures, NKB Ventures, Sony Financial Ventures","coparion, Earlybird Venture Capital, G1 Ventures, Global Brain Corporation, NKB Ventures, Sony Financial Ventures",6,,"403,230"
Series A - Acatus,https://www.crunchbase.com/funding_round/acatus-series-a--6882d2b1,Acatus,https://www.crunchbase.com/organization/acatus,Series A,"Berlin, Berlin, Germany, Europe",1500000,EUR,1655220,2019-11-11,Early Stage Venture,,,,Yes,Acatus is a financial services company that offers a debt capital markets platform for banks and other organizations.,"Banking, Financial Services, FinTech, Information Technology",,https://acatus.com/,Less than $1M,1500000,EUR,1655220,M&A,2,DIP Capital,"Berliner Effektengesellschaft, Berliner Volksbank Ventures, DIP Capital, Partech, Redstone.VC",5,1,"405,299"
Series A - CONNY,https://www.crunchbase.com/funding_round/conny-series-a--714c2b93,CONNY,https://www.crunchbase.com/organization/conny,Series A,"Berlin, Berlin, Germany, Europe",,,,2019-09-03,Early Stage Venture,,,,Yes,"CONNY is an online platform for legal services in tenancy law, labour law, and telecommunications law.",,,https://www.conny.legal/,,,,,Early Stage Venture,1,,"Earlybird Venture Capital, Target Global",2,,"406,624"
Venture Round - Elinvar,https://www.crunchbase.com/funding_round/elinvar-series-unknown--952bde64,Elinvar,https://www.crunchbase.com/organization/elinvar,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2019-05-16,,,,,Yes,Elinvar enables asset and wealth managers to digitalize their business models by providing the required Platform as a Service.,"Asset Management, Finance, Financial Services, FinTech, Information Technology, Internet, Software, Wealth Management",,https://elinvar.de/,$10M to $50M,25000000,EUR,30413921,,3,GS Growth,"Ampega Asset Management, finleap, GS Growth",3,3,"410,510"
Series A - Enapter,https://www.crunchbase.com/funding_round/enapter-series-a--53bcdb59,Enapter,https://www.crunchbase.com/organization/enapter,Series A,"Berlin, Berlin, Germany, Europe",4650000,USD,4650000,2019-09-18,Early Stage Venture,66321000,USD,66321000,Yes,Enapter makes hydrogen generators with patented Anion Exchange Membrane (AEM) technology and energy management software.,"Energy, Oil and Gas, Renewable Energy, Software",,https://www.enapter.com,$10M to $50M,132246582,USD,132246582,IPO,9,,,,,"317,677"
Seed Round - jobpal,https://www.crunchbase.com/funding_round/job-pal-seed--bade2915,jobpal,https://www.crunchbase.com/organization/job-pal,Seed,"Berlin, Berlin, Germany, Europe",2500000,EUR,2733875,2019-10-01,Seed,,,,Yes,jobpal build custom chatbots that facilitate the engagement between companies and candidates.,"Artificial Intelligence (AI), Chatbot, Human Resources, Information Technology, Mobile, Natural Language Processing, Recruiting, Software",,https://jobpal.ai,$1M to $10M,2500000,EUR,2733875,M&A,2,"Acadian Ventures, InReach Ventures","Acadian Ventures, InReach Ventures",2,2,"318,162"
Series C - McMakler,https://www.crunchbase.com/funding_round/mcmakler-gmbh-series-c--c29e5bfa,McMakler,https://www.crunchbase.com/organization/mcmakler-gmbh,Series C,"Berlin, Berlin, Germany, Europe",40000000,EUR,45177984,2019-06-12,Late Stage Venture,,,,Yes,McMakler is the leading hybrid real estate transaction platform in Germany.,"Real Estate, Real Estate Investment",,http://www.mcmakler.de/,$500M to $1B,231007705,USD,231007705,,10,"Israel Growth Partners, Target Global","Cascade Investment Fund, Cavalry Ventures, Frog Capital, GR Capital, Israel Growth Partners, Piton Capital, Target Global",7,6,"318,200"
Seed Round - kamioni,https://www.crunchbase.com/funding_round/kamioni-seed--f6b03870,kamioni,https://www.crunchbase.com/organization/kamioni,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-05-13,Seed,,,,Yes,kamioni connects all those involved in construction logistics on a common platform for the efficient disposition of trucks.,"Information Services, Logistics, Software",,https://kamioni.de/,,,,,Seed,1,Rheingau Founders,Rheingau Founders,1,,"318,426"
Series A - i2x,https://www.crunchbase.com/funding_round/i2x-0963-series-a--40be9b44,i2x,https://www.crunchbase.com/organization/i2x-0963,Series A,"Berlin, Berlin, Germany, Europe",10000000,EUR,11393505,2019-02-26,Early Stage Venture,,,,Yes,i2x leverages the power of AI to transform the human voice into actionable insights at the speed of a face-to-face conversation.,"Artificial Intelligence (AI), Information Technology, Internet, Machine Learning",,https://i2x.ai/,$1M to $10M,27579927,USD,27579927,,4,"b2venture, UVC Partners","Asgard - human Capital for AI, b2venture, HV Capital, MS&AD Ventures, Plug and Play, UVC Partners",6,2,"320,052"
Series A - ArtNight GmbH,https://www.crunchbase.com/funding_round/artnight-gmbh-series-a--a9ab4443,ArtNight GmbH,https://www.crunchbase.com/organization/artnight-gmbh,Series A,"Berlin, Berlin, Germany, Europe",,,,2019-12-03,Early Stage Venture,,,,Yes,ArtNight GmbH offers unique do-it-yourself art workshops.,"Art, E-Commerce",,https://www.artnight.com/,,,,,,4,Acton Capital,"Acton Capital, Best Nights VC",2,1,"648,949"
Funding Round - Merantix Momentum,https://www.crunchbase.com/funding_round/merantix-momentum-undisclosed--56cd2570,Merantix Momentum,https://www.crunchbase.com/organization/merantix-momentum,Funding Round,"Berlin, Berlin, Germany, Europe",,,,2019-08-01,,,,,Yes,"Merantix Momentum is an IT Services and IT Consulting company that specializes in machine learning, deep learning, computer vision.","Consulting, Information Technology, Machine Learning",,https://merantix-momentum.com/,,,,,,1,Merantix Capital,Merantix Capital,1,,"373,976"
Seed Round - German Autolabs,https://www.crunchbase.com/funding_round/german-autolabs-seed--b756b015,German Autolabs,https://www.crunchbase.com/organization/german-autolabs,Seed,"Berlin, Berlin, Germany, Europe",7000000,EUR,7918158,2019-02-18,Seed,,,,Yes,German Autolabs empowers mobile workers in logistics with voice assistance.,"Automotive, Internet of Things, Last Mile Transportation, Logistics, Navigation",,http://germanautolabs.com,$1M to $10M,10000000,EUR,11314409,Early Stage Venture,7,nbr technology ventures,"coparion, nbr technology ventures, Target Partners, VC Fonds Technologie Berlin",4,1,"425,494"
Seed Round - Vila Health,https://www.crunchbase.com/funding_round/vila-health-seed--c7c91408,Vila Health,https://www.crunchbase.com/organization/vila-health,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-07-01,Seed,,,,Yes,Digital therapeutics (DTx) for the prevention of comorbidities in chronic disease patients,"Apps, Health Care, Pharmaceutical",,https://www.vila-health.com/,Less than $1M,,,,Seed,2,,,,,"425,569"
Non Equity Assistance - Mello,https://www.crunchbase.com/funding_round/siteinander-non-equity-assistance--1fa87daf,Mello,https://www.crunchbase.com/organization/siteinander,Non-equity Assistance,"Berlin, Berlin, Germany, Europe",,,,2019-05-01,,,,,No,Mello is a mobile app that offers to help parents connect and create communities.,"B2C, Communities, Internet, Mobile Apps, Parenting, Social Impact",,https://mello-app.com/,Less than $1M,,,,Seed,2,,maze impact,1,,"377,413"
Angel Round - Staiy,https://www.crunchbase.com/funding_round/staiy-angel--100366bc,Staiy,https://www.crunchbase.com/organization/staiy,Angel,"Berlin, Berlin, Germany, Europe",240000,EUR,268858,2019-05-01,Seed,,,,Yes,Staiy is the marketplace for sustainable shopping & lifestyle.,"Beauty, E-Commerce, Fashion, Jewelry, Lifestyle, Sustainability",,https://www.staiy.com/,,765000,EUR,877540,Seed,2,,,,,"324,776"
Venture Round - ProNoblis,https://www.crunchbase.com/funding_round/pronoblisag-series-unknown--4f8ea32d,ProNoblis,https://www.crunchbase.com/organization/pronoblisag,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",1291000,EUR,1421584,2019-11-28,,,,,Yes,ProNoblis – Speedy finance solutions for SMEs.,"Finance, Financial Services, FinTech, Small and Medium Businesses",,https://www.pronoblis.ag/de/,$1M to $10M,2250000,EUR,2497094,,3,,Friends & Family,1,,"378,891"
Venture Round - Selfapy,https://www.crunchbase.com/funding_round/selfapy-series-unknown--86b7f059,Selfapy,https://www.crunchbase.com/organization/selfapy,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2019-12-01,,,,,Yes,Selfapy's online program offer those affected by mental illnesses quick and clinically proven online therapy.,"Fitness, Health Care, Medical Device, Mental Health",,https://www.selfapy.com,,13000000,EUR,14128501,,8,,,,,"379,175"
Non Equity Assistance - Spherity,https://www.crunchbase.com/funding_round/spherity-non-equity-assistance--c58a07e5,Spherity,https://www.crunchbase.com/organization/spherity,Non-equity Assistance,"Berlin, Berlin, Germany, Europe",,,,2019-10-01,,,,,No,Spherity is a scalable decentral platform for the 4th industrial revolution providing secure identities.,"Financial Services, Information Technology, Software",,http://spherity.com/,$1M to $10M,2500000,EUR,2738217,,3,SAP.iO,SAP.iO,1,,"426,825"
Seed Round - Solsten,https://www.crunchbase.com/funding_round/12traits-seed--671af952,Solsten,https://www.crunchbase.com/organization/12traits,Seed,"Berlin, Berlin, Germany, Europe",1850000,USD,1850000,2019-05-01,Seed,,,,Yes,Solsten is an AI firm engaged in understanding human behavior in the digital world to power the future of customer experience.,"Artificial Intelligence (AI), Information Technology, Machine Learning, Psychology",,https://solsten.io/,,38600000,USD,38600000,Early Stage Venture,5,,Supernode Global,1,,"395,354"
Series B - CrossLend,https://www.crunchbase.com/funding_round/crosslend-series-b--b0868595,CrossLend,https://www.crunchbase.com/organization/crosslend,Series B,"Berlin, Berlin, Germany, Europe",35000000,EUR,38759862,2019-10-16,Early Stage Venture,,,,Yes,CrossLend designs a cross-border marketplace lending platform that makes pan-European investments possible via a single platform.,"Commercial Lending, Credit, Finance, Financial Services, FinTech, Marketplace",,http://www.crosslend.com/,$10M to $50M,49000000,EUR,55027507,Early Stage Venture,7,Mouro Capital,"ABN AMRO Ventures, Earlybird Venture Capital, Lakestar, Mouro Capital",4,2,"255,057"
Series A - BEAT81,https://www.crunchbase.com/funding_round/beat81-series-a--d8fa4249,BEAT81,https://www.crunchbase.com/organization/beat81,Series A,"Berlin, Berlin, Germany, Europe",6400000,EUR,6990639,2019-09-26,Early Stage Venture,,,,Yes,"BEAT81 is the most interactive, intelligent and intense group fitness experience on the market.","Fitness, Mobile Apps, Training",,https://www.beat81.com/de/,$1M to $10M,6400000,EUR,6990639,Seed,3,EQT Ventures,"Atlantic Labs, EQT Ventures, Possible Ventures",3,1,"395,874"
Series B - wefox,https://www.crunchbase.com/funding_round/wefox-series-b--e6fe916b,wefox,https://www.crunchbase.com/organization/wefox,Series B,"Berlin, Berlin, Germany, Europe",125000000,USD,125000000,2019-03-06,Early Stage Venture,,,,Yes,"wefox is a platform that connects insurers, brokers, businesses and customers to give the world access to digital insurance solutions.","Financial Services, FinTech, Insurance, InsurTech, Internet",,https://www.wefox.com,$1B to $10B,1510300426,USD,1510300426,,11,Mubadala Capital Ventures,"Alma Mundi Ventures, CE Innovation Capital, G Squared, Goldman Sachs, GR Capital, H14, Horizons Ventures, Idinvest Partners, Mubadala Capital Ventures, Salesforce Ventures, Seedcamp, Sound Ventures, Target Global, The Delta",14,13,"395,942"
