url,username,followers,connections,degree_1,degree_1_university,degree_2,degree_2_university,error
https://www.linkedin.com/in/aimiecarstensen,aimiecarstensen,12421,10265,"Bachelor of Arts (B.A.), Business Administration, Marketing, Sales and Branding",Duale Hochschule Baden-Württemberg,Systemische Coaching Ausbildung,artop - Institut an der Humboldt-Universität zu Berlin,
https://www.linkedin.com/in/julianeleupold,julianeleupold,2659,2267,Graphic Design,Mediadesign Hochschule für Design und Informatik,"Bachelor of Arts (B.A.), Hotel- und Tourismusmanagement",Baltic College Schwerin,
https://www.linkedin.com/in/wolfgang-mauer-7/?originalSubdomain=de,wolfgang-mauer-7,8421,7985,"Master's degree, Global Management",Antwerp Management School,"Bachelor's degree, Sports and Health in Prevention and Therapy",Deutsche Sporthochschule Köln,
https://www.linkedin.com/in/pascklein,pascklein,2616,2455,"M.A., Management",School of International Business and Entrepreneurship (SIBE),"B.Sc., Business Adminstration",Hochschule Koblenz (Koblenz University of Applied Sciences),
https://www.linkedin.com/in/robin-pratap-a011b624,robin-pratap-a011b624,398,268,"Master of Science (MSc), International Management",Steinbeis Hochschule,"M.Sc., Environment & Sustainable Development",UCL,
https://www.linkedin.com/in/hans-ritschl-45ba73b1/,hans-ritschl-45ba73b1,2022,2020,,"ESB Business School, Reutlingen University",,,
https://www.linkedin.com/in/jens-grudno/,jens-grudno,2177,2082,"Diplomkaufmann / Master of Business Administration, Technology and Management-oriented Business Administration",TUM School of Management,High School Diploma,Gymnasium Gröbenzell,
https://www.linkedin.com/in/julio-brandl-ba898b129/,julio-brandl-ba898b129,3021,2882,"Dr. rer. pol., Information Systems",Universität Potsdam,"Master of Science - MS, Psychology",Universität Klagenfurt,
https://www.linkedin.com/in/margaret-trainor-0389064a/,margaret-trainor-0389064a,1739,1659,"Bachelor of Arts (B.A.), History",The College of Wooster,"British History, Art and Architecture",Boston University,
https://www.linkedin.com/in/robintech,robintech,6962,6161,"PhD, Economics","Humboldt Institute for Internet and Society, MIT, University of St.Gallen","Master of Science, Technology management & engineering",Stockholm University & KTH,
https://www.linkedin.com/in/thomas-andrae-14480796,thomas-andrae-14480796,9153,9004,"Dipl. Ing., Technische Informatik",Berliner Hochschule für Technik (BHT),,,
https://www.linkedin.com/in/daniel-seiler-9a889981,daniel-seiler-9a889981,1074,1044,"Exchange Student, Interaction Design",Augmented Reality Instruction Assistant,,Fachhochschule Potsdam,
https://www.linkedin.com/in/eliasagc,eliasagc,361,323,Filosofía,Universidad Autónoma de Madrid,Informática,Universidad Politécnica de Madrid,
https://www.linkedin.com/in/henri-huselstein-b3a51594,,,,,,,,Failed after proxy rotation
https://www.linkedin.com/in/raniareda,raniareda,5430,4609,"Executive MBA - Global Network Advanced Management, Women's Leadership in the 21st Century","University of California, Berkeley, Haas School of Business","Master's degree, Executive Masters of Business Administration",ESMT Berlin,
https://www.linkedin.com/in/martin-piirmaa-9a652041,martin-piirmaa-9a652041,1601,1578,Business and economics,Stockholm School of Economics,International Business Administration,Estonian Business School,
https://www.linkedin.com/in/felixschlaeger,felixschlaeger,11984,12052,"Bachelor's degree, Sociology, Politics & Economics (SPE)",Zeppelin Universität,European Studies/ General Management,Ecole de Management Strasbourg,
https://www.linkedin.com/in/timo-wagner,timo-wagner,357,326,"Master of Science (M.Sc.), Information Engineering and Management",Karlsruher Institut für Technologie (KIT),"Master of Science (M.Sc.), Computer Science",Universidade de Lisboa,
https://linkedin.com/in/maximilian-goisser-244464ba,maximilian-goisser-244464ba,299,294,Biochemistry,Freie Universität Berlin,,,
https://www.linkedin.com/in/meetmichaelhirn,meetmichaelhirn,1900,1868,,,,,
https://www.linkedin.com/in/shirin-navab-6893159,shirin-navab-6893159,1226,1042,,,,,
https://www.linkedin.com/in/adrian-frenzel-58451066/,adrian-frenzel-58451066,7585,7119,Diplom Business Engineer,Karlsruher Institut für Technologie (KIT),,Christianeum,
http://www.linkedin.com/in/doreenhuber,doreenhuber,7762,5203,"Magister Artium (M. A.), Literature, Art History and Media",Humboldt-Universität zu Berlin,,,
https://www.linkedin.com/in/christian-f%C3%B6rster-b67a3074/,christian-f%C3%B6rster-b67a3074,839,802,"Dipl.-Betriebswirt (BA), Economics and Logistics",Hochschule für Wirtschaft und Recht Berlin,,,
http://www.linkedin.com/in/christianeggert,christianeggert,6408,5002,"BA, Economics",Universität Witten/Herdecke,,,
https://www.linkedin.com/in/jameslafa,jameslafa,1367,1397,,,,,
https://www.linkedin.com/in/pwollner,pwollner,2347,2329,"PhD, Engineering Design",University of Cambridge,"MEng, Information Engineering",University of Cambridge,
https://www.linkedin.com/in/dr-eldar-gizzatov,dr-eldar-gizzatov,4014,3931,"MBA, Market Analysis & Strategy, Product Management",Duke University - The Fuqua School of Business,"MBA (Exchange program), Business, Government & Society in Emerging  Markets",Pontificia Universidad Católica de Chile,
https://www.linkedin.com/in/mohamadchehab/,,,,,,,,Failed after proxy rotation
https://www.linkedin.com/in/sven-lund-930b72b9,sven-lund-930b72b9,961,936,"Diplom-Informatiker, Computer Science",Humboldt-Universität zu Berlin,"Bachelor of Applied Science (BASc), Applied Computer Science",Hochschule für Angewandte Wissenschaften Hamburg (HAW Hamburg),
https://www.linkedin.com/in/cemaybar/,cemaybar,715,717,,Kocaeli Üniversitesi,,KKFL,
https://www.linkedin.com/in/hayrettin-ert%C3%BCrk-80aa589/,,,,,,,,Failed after proxy rotation
https://www.linkedin.com/in/hsinyatao/,hsinyatao,1421,829,"Bachelor's degree, International Politics and Economy Studies",Peking University,,,
https://www.linkedin.com/in/david-rheinbay-6bb68186/,,,,,,,,Failed after proxy rotation
https://www.linkedin.com/in/moritzvossenberg,moritzvossenberg,411,355,"Computer Scientist (Dipl.-Inf.), Business Administration, Computer Science and Business Administration",Humboldt-Universität zu Berlin,,,
https://www.linkedin.com/in/tim-dettmann-701b7a29/,tim-dettmann-701b7a29,7404,5906,"Master of Science (M.Sc.), Business Administration",Humboldt-Universität zu Berlin,"Exchange Semester, Strategic Management and Marketing",Universität St.Gallen (HSG),
https://www.linkedin.com/in/jonas-ngoenha/,jonas-ngoenha,20861,20640,,,,,
https://www.linkedin.com/in/julia-besson/,julia-besson,12530,12537,"Bachelor's degree, Bioengineering",EPFL,"Scientific Baccalauréat with honors, European mention, Physics",Lycée Anna de Noailles,
https://www.linkedin.com/in/eral-osmanoglou-721ab520,eral-osmanoglou-721ab520,1278,1258,"MSc, Food Technology",Wageningen University & Research,"BSc minor, Management of Technology",Delft University of Technology,
https://www.linkedin.com/in/sebastian-kamphorst-b053b773,sebastian-kamphorst-b053b773,1557,1095,"Diplom-Ökonom, Wirtschaftswissenschaften",Ruhr-Universität Bochum,,,
https://www.linkedin.com/in/oliverreimann/,oliverreimann,1948,1915,"Dr. rer. nat, Organic Chemistry",Freie Universität Berlin,"Master's Degree, Chemistry",Freie Universität Berlin,
https://www.linkedin.com/in/axel-kalisch/,axel-kalisch,2509,2462,"Master’s Degree, Business Administration, Marketing & Strategy",Ludwig-Maximilians-Universität München,"Master’s Degree, Business Administration",同济大学,
https://www.linkedin.com/in/filip-wawrzyniak-68a21891/,filip-wawrzyniak-68a21891,3289,3036,"Master of Science (M.S.), Architecture and Urban Planning",Technische Universität Berlin,"Bachelor of Science (B.Sc.), Architektura",Politechnika Poznańska,
https://www.linkedin.com/in/ulierxleben,ulierxleben,2428,2193,"Dr. rer. pol., Finance",Technische Universität Darmstadt,"Master, Accounting and Finance",Universität St.Gallen (HSG),
https://www.linkedin.com/in/mauricio-warchaftig-224a17a2/,mauricio-warchaftig-224a17a2,7791,7672,"Bachelor of Business Administration (B.B.A.), Management, Controlling and business psychology",FOM Hochschule für Oekonomie & Management,"Retail- business Management (IHK) Abteilungsleiter Assistent, Retail Management",Galeria Kaufhof Hannover,
https://www.linkedin.com/in/sebastian-rieder-48191683/,sebastian-rieder-48191683,1765,1695,Bachelor,LDT Nagold,Retail Management Assistant,Hirmer GmbH & Co. KG,
https://www.linkedin.com/in/stefan-vo%C3%9F-343465bb/,,,,,,,,Failed after proxy rotation
https://www.linkedin.com/in/rainer-hoenig-a9421848,rainer-hoenig-a9421848,2315,1456,"Doctor of Philosophy (PhD), Luft- und Raumfahrttechnik, Aeronautik und Astronautik/Raumfahrttechnik",Technische Universität München,,,
https://www.linkedin.com/in/dottorer,dottorer,724,661,"Diplom-Kaufmann, Business Administration. Majors Corporate Finance and Marketing",University Augsburg,Graduate Program Computer Science,University Marburg,
https://www.linkedin.com/in/risto-klausen/,risto-klausen,1793,1809,,,,,
https://www.linkedin.com/in/aiga-senftleben-38762459,aiga-senftleben-38762459,4466,3037,Mentorship for CDL - Fintech Stream ,"Saïd Business School, University of Oxford","Second State Exam, Referendariat (Legal Tranieeship)",Kammergericht Berlin (Court of Justice Berlin),
https://www.linkedin.com/in/christian-grobe-91b72584,christian-grobe-91b72584,4023,3904,"Doctor of Philosophy (Ph.D.), Political Science",Freie Universität Berlin,"Master's degree, Economics",Universität Heidelberg,
https://www.linkedin.com/in/matthiasknecht,matthiasknecht,6224,2691,Ph.D. (visiting researcher),Columbia Business School,"Ph.D., Corporate Strategy",FAU Erlangen-Nürnberg,
https://www.linkedin.com/in/joern-klinger-87a56465/,joern-klinger-87a56465,1924,1257,"Doctor of Philosophy (PhD), Linguistics",The University of Texas at Austin,"Master of Science (MSc), Psychological Research",University of Oxford,
https://www.linkedin.com/in/johannes-riedel-168108116,johannes-riedel-168108116,3169,3083,"Master of Science (M.Sc.), Wirtschaftsingenieurwesen Maschinenbau",Technische Universität Braunschweig,"Master of Science - MS, Systems Engineering (Dual Degree)",University of Rhode Island,
https://www.linkedin.com/in/julian-glaab-611446b1,julian-glaab-611446b1,5448,5332,"Master of Science - MS, Systems Engineering",Fakultät für Maschinenbau @ TU Braunschweig,,University of Rhode Island,
https://www.linkedin.com/in/torgen-hauschild-37b52916b,torgen-hauschild-37b52916b,481,392,"Master, Informatik",Technische Universität Braunschweig,"Bachelor of Applied Science - BASc, Informatik",Ostfalia - University of Applied Sciences,
https://www.linkedin.com/in/sherminvoshmgir/,sherminvoshmgir,12780,11784,"PhD, Management of Information Systems (Vienna, Austria)",WU (Wirtschaftsuniversität Wien),"Filmmaking & Stage Production (Madrid, Spain)",Nucleo Intensivo Cinematografico - La Platea,
https://www.linkedin.com/in/erhan-yildirimm/,erhan-yildirimm,2240,1652,"Business Administration and Management, General",Anadolu Üniversitesi,"Business Administration, Management and Operations",Gaziosmanpaşa Üniversitesi (Gaziosmanpasa University),
https://www.linkedin.com/in/selim-satici-b1b74656/,selim-satici-b1b74656,2228,2179,"Berkeley Blockchain Xcelerator, Blockchain, Entrepreneurship","University of California, Berkeley","Master of Science - MS , Geological/Geophysical Engineering",Orta Doğu Teknik Üniversitesi,
https://www.linkedin.com/in/alessandro-faragli-4051a854/,alessandro-faragli-4051a854,2447,2416,"Doctor of Medicine (M.D.), Medicine and Surgery - Harvey English Course",Università di Pavia,"Medical Doctor, Medicine",Uniwersytet Jagielloński w Krakowie,
https://www.linkedin.com/in/davidebianchi86,davidebianchi86,668,665,"Doctor of Philosophy (PhD), Information technology - Electronics",Politecnico di Milano,"Master's degree, Electronic Engineering",Politecnico di Milano,
https://www.linkedin.com/in/edoardo-la-porta-6729a678,edoardo-la-porta-6729a678,738,705,"Dottorato di ricerca in Scienze Biomediche,Molecolari,Oncologiche,di Medicina Clinica Sperimentale, Medicina",Università degli Studi di Genova,"Laurea specialistica, Medicina",Università di Pavia,
https://www.linkedin.com/in/lorenzo-estienne-6421b4a8,lorenzo-estienne-6421b4a8,654,657,Perito informatico,ITIS G.B. Pininfarina,,,
https://www.linkedin.com/in/mmezzadra,mmezzadra,2347,2354,"Master’s Degree Environmental Science, Natural resources management",Università di Pavia,Business innovation and digitalization ,TechVocacy Academy,
https://www.linkedin.com/in/andreas-bermig-475526/,andreas-bermig-475526,2973,2852,"Doctor of Philosophy (PhD), Business Administration and Management, General",Universität Paderborn,"MBA, Finance",The University of Texas at Austin,
https://www.linkedin.com/in/gamal-moukabary-938167aa,gamal-moukabary-938167aa,2250,2066,"Dr.-Ing., Maschinenbau",Technische Universität Dortmund,"Dipl.-Ing., Elektrotechnik",Technische Universität Dortmund,
https://www.linkedin.com/in/josefkorte,josefkorte,1459,1452,"MPA, Economics, Economic Policy",The London School of Economics and Political Science (LSE),"PhD, Economics and Finance",Goethe-Universität Frankfurt,
https://www.linkedin.com/in/phillipfickl/,phillipfickl,658,647,,,,,
https://www.linkedin.com/in/mikaelhogqvist/,mikaelhogqvist,735,724,"Doctor of Philosophy (Ph.D.), Computer Science",Humboldt-Universität zu Berlin,"M.Sc., Computer Science",Uppsala University,
https://www.linkedin.com/in/vedranatabor/,vedranatabor,2182,1977,Entrepreneurship/Entrepreneurial Studies,Karolinska Institutet,,Stockholm School of Entrepreneurship,
https://www.linkedin.com/in/alexnapetschnig,alexnapetschnig,2217,2180,"2011, Master in International Management",Esade,"Master, International Management",Esade,
https://www.linkedin.com/in/hamdyibrahim,hamdyibrahim,9316,9264,"Bakkalaureus; Final paper: Subscription Commerce - Crucial Success Factors of Online Groceries, Corporate Management and Economics",Zeppelin Universität,"Abitur, Schwerpunkte: Physik, Mathematik, Englisch & Deutsch","Max-Born-Gymnasium, Backnang",
https://www.linkedin.com/in/bazil-azmil-4569b99a/,bazil-azmil-4569b99a,2531,2489,"Master's Degree, Philosophy",UCL,"Bachelor's Degree with Honours, Philosophy",UCL,
https://www.linkedin.com/in/rachel-reichel-a9601854,rachel-reichel-a9601854,376,363,"Bachelor of Engineering (B.Eng.), Bio-Environmental",McGill University,,,
https://www.linkedin.com/in/stefano-palazzo,stefano-palazzo,843,797,"Dropout, Applied Computer Science",Universität Duisburg-Essen,,,
https://www.linkedin.com/in/mglaeser/,mglaeser,6627,6501,"Master of Science (M.Sc.), IT-Management & Consulting",Universität Hamburg,"Bachelor of Science (B.S.), International Media and Computing",Hochschule für Technik und Wirtschaft Berlin,
